Number,From Name,To Number,To Name,ID,Circuit,Status,Xfrmr,From MW,From Mvar,From MVA,Lim MVA,MW Loss,Mvar Loss,Test No,Group,Condition,,
11,SMITHTON,10,PORT LAT,1177,1,Closed,No,-46.2,-39.1,60.5,180,0.4,-8.9,6,BR,BLACKOUT,,
10,PORT LAT,20,BURNIE,1178,1,Open,No,0,0,0,180,0,0,6,BR,BLACKOUT,,
11,SMITHTON,20,BURNIE,1179,1,Open,No,0,0,0,100,0,0,6,BR,BLACKOUT,,
33,SLACK,11,SMITHTON,1180,1,Closed,Yes,-46.2,-34.9,57.9,1000,0,4.2,6,BR,BLACKOUT,,
12,EMU BAY,13,ULVERSTO,1181,1,Closed,No,-8.8,-104.8,105.1,180,1.7,-1.6,6,BR,BLACKOUT,,
20,BURNIE,12,EMU BAY,1182,1,Closed,No,-6.8,-104.3,104.5,180,1.9,0.5,6,BR,BLACKOUT,,
13,ULVERSTO,14,PALOONA,1183,1,Closed,No,-10.4,-103.2,103.7,180,1.4,-3.7,6,BR,BLACKOUT,,
14,PALOONA,15,SHEFFIEL,1184,1,Closed,No,-30.7,501.5,502.4,180,32.8,123,6,BR,BLACKOUT,,
15,SHEFFIEL,16,WESLEY V,1185,1,Closed,No,0,-8.3,8.3,180,0,-5.5,6,BR,BLACKOUT,,
15,SHEFFIEL,17,DEVONPOR,1186,1,Closed,No,0,-8.3,8.3,180,0,-5.5,6,BR,BLACKOUT,,
15,SHEFFIEL,18,RAILTON,1187,1,Closed,No,0,-5.6,5.6,180,0,-5.6,6,BR,BLACKOUT,,
19,DEVILS G,15,SHEFFIEL,1188,1,Closed,No,-387.1,-4.1,387.1,180,55.5,216.9,6,BR,BLACKOUT,,
20,BURNIE,15,SHEFFIEL,1189,1,Closed,No,-58.8,131.6,144.1,180,4.1,10.1,6,BR,BLACKOUT,,
15,SHEFFIEL,22,SHEFF_B2,1190,1,Closed,Yes,-568.9,301.2,643.7,1000,0,877.4,6,BR,BLACKOUT,,
16,WESLEY V,17,DEVONPOR,1191,1,Closed,No,0,-2.8,2.8,180,0,-5.6,6,BR,BLACKOUT,,
19,DEVILS G,21,DEVILS B,1192,1,Closed,Yes,387.1,4.1,387.1,1000,0,520.8,6,BR,BLACKOUT,,
23,,20,BURNIE,1193,1,Open,Yes,0,0,0,1000,0,0,6,BR,BLACKOUT,,
34,Hamsphir,20,BURNIE,1194,1,Open,No,0,0,0,180,0,0,6,BR,BLACKOUT,,
22,SHEFF_B2,23,,1195,1,Closed,No,0,-8.8,8.8,180,0,-8.8,6,BR,BLACKOUT,,
42,FARRELL,22,SHEFF_B2,1196,1,Closed,No,704.4,88.8,710,180,62.2,238.6,6,BR,BLACKOUT,,
48,CETHANA,22,SHEFF_B2,1197,1,Closed,No,93.2,156.9,182.5,180,4.2,6.9,6,BR,BLACKOUT,,
49,WILMOT,22,SHEFF_B2,1198,1,Closed,No,53.5,166,174.4,180,3.8,5.6,6,BR,BLACKOUT,,
50,LEMONTHY,22,SHEFF_B2,1199,1,Closed,No,29,172.1,174.5,180,3.8,5.6,6,BR,BLACKOUT,,
51,FISHER,22,SHEFF_B2,1200,1,Closed,No,46.9,178.4,184.5,180,4.2,7.2,6,BR,BLACKOUT,,
53,53,22,SHEFF_B2,1201,1,Closed,No,-268.1,107.1,288.7,180,11.8,38,6,BR,BLACKOUT,,
132,132,34,Hamsphir,1202,1,Closed,No,0,0,0,180,0,0,6,BR,BLACKOUT,,
132,132,35,Savage r,1203,1,Closed,No,0,0,0,180,0,0,6,BR,BLACKOUT,,
36,QUE,120,NBUSQUEW,1204,1,Closed,No,0,0,0,180,0,-10.9,6,BR,BLACKOUT,,
37,37,38,MACKINTO,1205,1,Closed,No,-91.9,35.2,98.5,180,1.2,-5.9,6,BR,BLACKOUT,,
39,ROSEBERY,37,37,1206,1,Closed,No,-0.7,5.8,5.9,180,0,-10.7,6,BR,BLACKOUT,,
37,37,42,FARRELL,1207,1,Closed,Yes,91.8,29.6,96.5,180,1.1,-5.9,6,BR,BLACKOUT,,
37,37,119,QUEENFAR,1208,1,Closed,No,-0.6,-26.7,26.7,180,0.1,-10.6,6,BR,BLACKOUT,,
37,37,120,NBUSQUEW,1209,1,Closed,No,0,-21.6,21.6,180,0,-10.7,6,BR,BLACKOUT,,
39,ROSEBERY,119,QUEENFAR,1210,1,Closed,No,0.7,-5.8,5.9,0,0,0,6,BR,BLACKOUT,,
40,QUEENSTO,41,NEWTON,1211,1,Closed,No,0,-11.1,11.1,180,0,-11.1,6,BR,BLACKOUT,,
40,QUEENSTO,119,QUEENFAR,1212,1,Closed,No,0,11.1,11.1,180,0,-10.9,6,BR,BLACKOUT,,
43,BASTYAN,42,FARRELL,1213,1,Closed,No,92.6,14.2,93.7,180,1.1,-6.1,6,BR,BLACKOUT,,
42,FARRELL,44,JOHN BUT,1214,1,Closed,No,-164.2,2.6,164.2,180,3.3,2.9,6,BR,BLACKOUT,,
42,FARRELL,45,TRIBUTE,1215,1,Closed,No,-95,-19.3,97,180,1.1,-5.8,6,BR,BLACKOUT,,
46,REECE,42,FARRELL,1216,1,Closed,No,133.6,6.2,133.7,180,2.1,-1.9,6,BR,BLACKOUT,,
47,REECE,42,FARRELL,1217,1,Closed,No,133.6,6.2,133.7,180,2.1,-1.9,6,BR,BLACKOUT,,
121,NBUS,51,FISHER,1218,1,Closed,No,50.6,182.1,189,180,3.8,3.5,6,BR,BLACKOUT,,
52,ROWALLAN,121,NBUS,1219,1,Closed,No,21.6,-205.1,206.2,180,4.8,7.6,6,BR,BLACKOUT,,
54,TAMAR VA,53,53,1220,1,Closed,No,229.4,109.3,254.1,180,7.8,21.4,6,BR,BLACKOUT,,
53,53,55,BASSLINK,1221,1,Closed,No,0.3,-90.8,90.8,180,0.3,-90.8,6,BR,BLACKOUT,,
56,COMALCO,53,53,1222,1,Closed,No,-349,-1.6,349,180,19.8,70.6,6,BR,BLACKOUT,,
53,53,57,GEORGE T,1223,1,Closed,Yes,120.5,-0.7,120.5,180,2,-0.7,6,BR,BLACKOUT,,
57,GEORGE T,59,TEMCO,1224,1,Closed,No,118.4,0,118.4,180,2,-0.4,6,BR,BLACKOUT,,
120,NBUSQUEW,132,132,1225,1,Closed,No,0,0,0,180,0,0,6,BR,BLACKOUT,,
11,SMITHTON,10,PORT LAT,1226,1,Closed,No,-142.7,41.7,148.6,180,5,14.1,7,BR,BLACKOUT,,
10,PORT LAT,20,BURNIE,1227,1,Closed,No,-147.6,27.7,150.2,180,5,14.3,7,BR,BLACKOUT,,
11,SMITHTON,20,BURNIE,1228,1,Closed,No,-170.4,12.9,170.8,100,0,46.7,7,BR,BLACKOUT,,
33,SLACK,11,SMITHTON,1229,1,Closed,Yes,-313,264.5,409.8,1000,0,209.9,7,BR,BLACKOUT,,
12,EMU BAY,13,ULVERSTO,1230,1,Closed,No,-20.7,-101.8,103.9,180,1.8,-0.1,7,BR,BLACKOUT,,
20,BURNIE,12,EMU BAY,1231,1,Closed,No,-18.6,-99.8,101.5,180,2.1,2,7,BR,BLACKOUT,,
13,ULVERSTO,14,PALOONA,1232,1,Closed,No,-22.5,-101.7,104.1,180,1.6,-2.2,7,BR,BLACKOUT,,
14,PALOONA,15,SHEFFIEL,1233,1,Closed,No,-13.4,222,222.4,180,7.1,20.4,7,BR,BLACKOUT,,
15,SHEFFIEL,16,WESLEY V,1234,1,Closed,No,0,-10.4,10.4,180,0,-6.9,7,BR,BLACKOUT,,
15,SHEFFIEL,17,DEVONPOR,1235,1,Closed,No,0,-10.5,10.5,180,0,-7,7,BR,BLACKOUT,,
15,SHEFFIEL,18,RAILTON,1236,1,Closed,No,0,-7,7,180,0,-7,7,BR,BLACKOUT,,
19,DEVILS G,15,SHEFFIEL,1237,1,Closed,No,-222.7,62.6,231.4,180,9.9,32.4,7,BR,BLACKOUT,,
20,BURNIE,15,SHEFFIEL,1238,1,Closed,No,-68.1,-92.2,114.6,180,2.7,4.4,7,BR,BLACKOUT,,
15,SHEFFIEL,22,SHEFF_B2,1239,1,Open,Yes,0,0,0,1000,0,0,7,BR,BLACKOUT,,
16,WESLEY V,17,DEVONPOR,1240,1,Closed,No,0,-3.5,3.5,180,0,-7,7,BR,BLACKOUT,,
19,DEVILS G,21,DEVILS B,1241,1,Closed,Yes,222.7,-62.6,231.4,1000,0,91.8,7,BR,BLACKOUT,,
23,,20,BURNIE,1242,1,Closed,Yes,0,0,0,1000,0,0,7,BR,BLACKOUT,,
34,Hamsphir,20,BURNIE,1243,1,Closed,No,254.8,-103.3,275,180,18.5,68.3,7,BR,BLACKOUT,,
22,SHEFF_B2,23,,1244,1,Open,No,0,0,0,180,0,0,7,BR,BLACKOUT,,
42,FARRELL,22,SHEFF_B2,1245,1,Closed,No,386.9,155.2,416.8,180,24,87.5,7,BR,BLACKOUT,,
48,CETHANA,22,SHEFF_B2,1246,1,Open,No,0,0,0,180,0,0,7,BR,BLACKOUT,,
49,WILMOT,22,SHEFF_B2,1247,1,Open,No,0,0,0,180,0,0,7,BR,BLACKOUT,,
50,LEMONTHY,22,SHEFF_B2,1248,1,Open,No,0,0,0,180,0,0,7,BR,BLACKOUT,,
51,FISHER,22,SHEFF_B2,1249,1,Open,No,0,0,0,180,0,0,7,BR,BLACKOUT,,
53,53,22,SHEFF_B2,1250,1,Open,No,0,0,0,180,0,0,7,BR,BLACKOUT,,
132,132,34,Hamsphir,1251,1,Closed,No,254.8,31.1,256.7,180,0,134.5,7,BR,BLACKOUT,,
132,132,35,Savage r,1252,1,Closed,No,0,0,0,180,0,0,7,BR,BLACKOUT,,
36,QUE,120,NBUSQUEW,1253,1,Closed,No,0,0,0,180,0,-6.2,7,BR,BLACKOUT,,
37,37,38,MACKINTO,1254,1,Closed,No,-72.6,-142,159.5,180,3.7,6,7,BR,BLACKOUT,,
39,ROSEBERY,37,37,1255,1,Closed,No,-0.5,4.4,4.5,180,0,-8.1,7,BR,BLACKOUT,,
37,37,42,FARRELL,1256,1,Closed,Yes,-182.3,-49.3,188.8,180,5.4,13,7,BR,BLACKOUT,,
37,37,119,QUEENFAR,1257,1,Closed,No,-0.5,-20.3,20.3,180,0,-8,7,BR,BLACKOUT,,
37,37,120,NBUSQUEW,1258,1,Closed,No,254.8,224.1,339.3,180,0,64.7,7,BR,BLACKOUT,,
39,ROSEBERY,119,QUEENFAR,1259,1,Closed,No,0.5,-4.4,4.5,0,0,0,7,BR,BLACKOUT,,
40,QUEENSTO,41,NEWTON,1260,1,Closed,No,0,-8.4,8.4,180,0,-8.4,7,BR,BLACKOUT,,
40,QUEENSTO,119,QUEENFAR,1261,1,Closed,No,0,8.4,8.4,180,0,-8.3,7,BR,BLACKOUT,,
43,BASTYAN,42,FARRELL,1262,1,Closed,No,87.1,48.2,99.6,180,1.3,-4.2,7,BR,BLACKOUT,,
42,FARRELL,44,JOHN BUT,1263,1,Closed,No,-153.7,-31.2,156.8,180,3.3,3.8,7,BR,BLACKOUT,,
42,FARRELL,45,TRIBUTE,1264,1,Closed,No,-89,-51.5,102.8,180,1.4,-4,7,BR,BLACKOUT,,
46,REECE,42,FARRELL,1265,1,Closed,No,125.3,40.6,131.8,180,2.3,-0.5,7,BR,BLACKOUT,,
47,REECE,42,FARRELL,1266,1,Closed,No,125.3,40.6,131.8,180,2.3,-0.5,7,BR,BLACKOUT,,
121,NBUS,51,FISHER,1267,1,Closed,No,0,-9,9,180,0,-9,7,BR,BLACKOUT,,
52,ROWALLAN,121,NBUS,1268,1,Closed,No,-42.7,11.3,44.2,180,0.3,-7.9,7,BR,BLACKOUT,,
54,TAMAR VA,53,53,1269,1,Closed,No,0,0,0,180,0,0,7,BR,BLACKOUT,,
53,53,55,BASSLINK,1270,1,Closed,No,0,0,0,180,0,0,7,BR,BLACKOUT,,
56,COMALCO,53,53,1271,1,Closed,No,0,0,0,180,0,0,7,BR,BLACKOUT,,
53,53,57,GEORGE T,1272,1,Closed,Yes,0,0,0,180,0,0,7,BR,BLACKOUT,,
57,GEORGE T,59,TEMCO,1273,1,Closed,No,0,0,0,180,0,0,7,BR,BLACKOUT,,
120,NBUSQUEW,132,132,1274,1,Closed,No,254.8,165.6,303.9,180,0,134.5,7,BR,BLACKOUT,,
11,SMITHTON,10,PORT LAT,1275,1,Closed,No,-148.2,21.2,149.7,180,3.9,8.5,8,BR,OK,,
10,PORT LAT,20,BURNIE,1276,1,Closed,No,-152.2,12.7,152.7,180,4,8.4,8,BR,OK,,
11,SMITHTON,20,BURNIE,1277,1,Closed,No,-171.2,-9.7,171.5,100,0,37.1,8,BR,OK,,
33,SLACK,11,SMITHTON,1278,1,Closed,Yes,-319.5,179.1,366.3,1000,0,167.6,8,BR,OK,,
12,EMU BAY,13,ULVERSTO,1279,1,Closed,No,-24.4,-43.1,49.6,180,0.3,-7.1,8,BR,OK,,
20,BURNIE,12,EMU BAY,1280,1,Closed,No,-24,-49.3,54.9,180,0.4,-6.2,8,BR,OK,,
13,ULVERSTO,14,PALOONA,1281,1,Closed,No,-24.7,-36,43.7,180,0.2,-7.9,8,BR,OK,,
14,PALOONA,15,SHEFFIEL,1282,1,Closed,No,-14.2,69.4,70.8,180,0.8,-5.6,8,BR,OK,,
15,SHEFFIEL,16,WESLEY V,1283,1,Closed,No,0,-12.5,12.5,180,0,-8.3,8,BR,OK,,
15,SHEFFIEL,17,DEVONPOR,1284,1,Closed,No,0,-12.6,12.6,180,0,-8.3,8,BR,OK,,
15,SHEFFIEL,18,RAILTON,1285,1,Closed,No,0,-8.4,8.4,180,0,-8.4,8,BR,OK,,
19,DEVILS G,15,SHEFFIEL,1286,1,Closed,No,-199.7,28.3,201.7,180,6.4,17.2,8,BR,OK,,
20,BURNIE,15,SHEFFIEL,1287,1,Closed,No,-82.9,-47.9,95.8,180,1.4,-2.3,8,BR,OK,,
15,SHEFFIEL,22,SHEFF_B2,1288,1,Closed,Yes,-305.5,73.8,314.3,1000,0,138.9,8,BR,OK,,
16,WESLEY V,17,DEVONPOR,1289,1,Closed,No,0,-4.2,4.2,180,0,-8.4,8,BR,OK,,
19,DEVILS G,21,DEVILS B,1290,1,Closed,Yes,199.7,-28.3,201.7,1000,0,59.5,8,BR,OK,,
23,,20,BURNIE,1291,1,Closed,Yes,220.5,24.2,221.8,1000,0,79,8,BR,OK,,
34,Hamsphir,20,BURNIE,1292,1,Open,No,0,0,0,180,0,0,8,BR,OK,,
22,SHEFF_B2,23,,1293,1,Closed,No,228.9,49.9,234.3,180,8.4,25.7,8,BR,OK,,
42,FARRELL,22,SHEFF_B2,1294,1,Closed,No,606.5,10.5,606.6,180,52.3,200.1,8,BR,OK,,
48,CETHANA,22,SHEFF_B2,1295,1,Closed,No,85,56.3,102,180,1.5,-2.6,8,BR,OK,,
49,WILMOT,22,SHEFF_B2,1296,1,Closed,No,51,63.8,81.7,180,1,-4.6,8,BR,OK,,
50,LEMONTHY,22,SHEFF_B2,1297,1,Closed,No,30,68.7,75,180,0.9,-5.2,8,BR,OK,,
51,FISHER,22,SHEFF_B2,1298,1,Closed,No,52.3,63.5,82.3,180,1,-4.6,8,BR,OK,,
53,53,22,SHEFF_B2,1299,1,Closed,No,-225.3,60.9,233.4,180,8.4,25.5,8,BR,OK,,
132,132,34,Hamsphir,1300,1,Open,No,0,0,0,180,0,0,8,BR,OK,,
132,132,35,Savage r,1301,1,Closed,No,0,0,0,180,0,0,8,BR,OK,,
36,QUE,120,NBUSQUEW,1302,1,Closed,No,0,0,0,180,0,-9.4,8,BR,OK,,
37,37,38,MACKINTO,1303,1,Closed,No,-78.9,36.4,86.9,180,1.1,-4.8,8,BR,OK,,
39,ROSEBERY,37,37,1304,1,Closed,No,-0.6,5,5.1,180,0,-9.2,8,BR,OK,,
37,37,42,FARRELL,1305,1,Closed,Yes,78.8,19.4,81.2,180,0.9,-5.3,8,BR,OK,,
37,37,119,QUEENFAR,1306,1,Closed,No,-0.5,-23,23,180,0,-9.1,8,BR,OK,,
37,37,120,NBUSQUEW,1307,1,Closed,No,0,-18.6,18.6,180,0,-9.2,8,BR,OK,,
39,ROSEBERY,119,QUEENFAR,1308,1,Closed,No,0.6,-5,5.1,0,0,0,8,BR,OK,,
40,QUEENSTO,41,NEWTON,1309,1,Closed,No,0,-9.6,9.6,180,0,-9.6,8,BR,OK,,
40,QUEENSTO,119,QUEENFAR,1310,1,Closed,No,0,9.6,9.6,180,0,-9.4,8,BR,OK,,
43,BASTYAN,42,FARRELL,1311,1,Closed,No,80,0.1,80,180,0.9,-5.4,8,BR,OK,,
42,FARRELL,44,JOHN BUT,1312,1,Closed,No,-141.1,14.3,141.8,180,2.9,2.6,8,BR,OK,,
42,FARRELL,45,TRIBUTE,1313,1,Closed,No,-82,-4.6,82.2,180,1,-5.1,8,BR,OK,,
46,REECE,42,FARRELL,1314,1,Closed,No,115,-6.7,115.2,180,1.8,-1.6,8,BR,OK,,
47,REECE,42,FARRELL,1315,1,Closed,No,115,-6.7,115.2,180,1.8,-1.6,8,BR,OK,,
121,NBUS,51,FISHER,1316,1,Closed,No,53.2,57.5,78.3,180,0.9,-6,8,BR,OK,,
52,ROWALLAN,121,NBUS,1317,1,Closed,No,11,-79.5,80.3,180,0.8,-6.2,8,BR,OK,,
54,TAMAR VA,53,53,1318,1,Closed,No,200,46.2,205.3,180,5.9,14.9,8,BR,OK,,
53,53,55,BASSLINK,1319,1,Closed,No,0.3,-82.5,82.5,180,0.3,-82.5,8,BR,OK,,
56,COMALCO,53,53,1320,1,Closed,No,-300,0,300,180,15.9,55.7,8,BR,OK,,
53,53,57,GEORGE T,1321,1,Closed,Yes,103.3,-2.8,103.3,180,1.6,-1.5,8,BR,OK,,
57,GEORGE T,59,TEMCO,1322,1,Closed,No,101.6,-1.3,101.6,180,1.6,-1.3,8,BR,OK,,
120,NBUSQUEW,132,132,1323,1,Closed,No,0,0,0,180,0,0,8,BR,OK,,
11,SMITHTON,10,PORT LAT,1324,1,Closed,No,-57.4,1.5,57.4,180,0.5,-7.5,9,BR,OK,,
10,PORT LAT,20,BURNIE,1325,1,Closed,No,-57.9,9,58.5,180,0.5,-7.4,9,BR,OK,,
11,SMITHTON,20,BURNIE,1326,1,Closed,No,-66.2,-4,66.4,100,0,4.3,9,BR,OK,,
33,SLACK,11,SMITHTON,1327,1,Closed,Yes,-123.7,16.9,124.8,1000,0,19.5,9,BR,OK,,
12,EMU BAY,13,ULVERSTO,1328,1,Closed,No,-11.4,8.6,14.2,180,0,-9.1,9,BR,OK,,
20,BURNIE,12,EMU BAY,1329,1,Closed,No,-11.3,-0.7,11.4,180,0,-9.3,9,BR,OK,,
13,ULVERSTO,14,PALOONA,1330,1,Closed,No,-11.4,17.7,21.1,180,0.1,-8.8,9,BR,OK,,
14,PALOONA,15,SHEFFIEL,1331,1,Closed,No,-0.7,-40.1,40.2,180,0.2,-8.5,9,BR,OK,,
15,SHEFFIEL,16,WESLEY V,1332,1,Closed,No,0,-14.1,14.1,180,0,-9.4,9,BR,OK,,
15,SHEFFIEL,17,DEVONPOR,1333,1,Closed,No,0,-14.1,14.1,180,0,-9.4,9,BR,OK,,
15,SHEFFIEL,18,RAILTON,1334,1,Closed,No,0,-9.4,9.4,180,0,-9.4,9,BR,OK,,
19,DEVILS G,15,SHEFFIEL,1335,1,Closed,No,50.4,-6,50.8,180,0.3,-8.1,9,BR,OK,,
20,BURNIE,15,SHEFFIEL,1336,1,Closed,No,-35.3,-0.9,35.3,180,0.2,-8.7,9,BR,OK,,
15,SHEFFIEL,22,SHEFF_B2,1337,1,Closed,Yes,13.7,15.9,21,1000,0,0.6,9,BR,OK,,
16,WESLEY V,17,DEVONPOR,1338,1,Closed,No,0,-4.7,4.7,180,0,-9.5,9,BR,OK,,
19,DEVILS G,21,DEVILS B,1339,1,Closed,Yes,-50.4,6,50.8,1000,0,3.2,9,BR,OK,,
23,,20,BURNIE,1340,1,Closed,Yes,0.1,-8,8,1000,0,0.1,9,BR,OK,,
34,Hamsphir,20,BURNIE,1341,1,Closed,No,78.7,-7.7,79.1,180,0.8,-6.2,9,BR,OK,,
22,SHEFF_B2,23,,1342,1,Closed,No,0.1,-17,17,180,0,-9,9,BR,OK,,
42,FARRELL,22,SHEFF_B2,1343,1,Open,No,0,0,0,180,0,0,9,BR,OK,,
48,CETHANA,22,SHEFF_B2,1344,1,Closed,No,85,-22.9,88,180,1,-4.8,9,BR,OK,,
49,WILMOT,22,SHEFF_B2,1345,1,Closed,No,51,-15.8,53.4,180,0.4,-7.5,9,BR,OK,,
50,LEMONTHY,22,SHEFF_B2,1346,1,Closed,No,30,-11.1,32,180,0.1,-8.5,9,BR,OK,,
51,FISHER,22,SHEFF_B2,1347,1,Closed,No,53.5,-16.4,56,180,0.4,-7.4,9,BR,OK,,
53,53,22,SHEFF_B2,1348,1,Closed,No,-223.8,26.3,225.3,180,7.4,20.7,9,BR,OK,,
132,132,34,Hamsphir,1349,1,Closed,No,78.7,-1.7,78.7,180,0,5.9,9,BR,OK,,
132,132,35,Savage r,1350,1,Closed,No,0,0,0,180,0,0,9,BR,OK,,
36,QUE,120,NBUSQUEW,1351,1,Closed,No,0,0,0,180,0,-9.4,9,BR,OK,,
37,37,38,MACKINTO,1352,1,Closed,No,-78.8,49,92.8,180,1.2,-4.3,9,BR,OK,,
39,ROSEBERY,37,37,1353,1,Closed,No,-0.6,5.1,5.1,180,0,-9.3,9,BR,OK,,
37,37,42,FARRELL,1354,1,Open,Yes,0,0,0,180,0,0,9,BR,OK,,
37,37,119,QUEENFAR,1355,1,Closed,No,-0.5,-23.3,23.3,180,0,-9.3,9,BR,OK,,
37,37,120,NBUSQUEW,1356,1,Closed,No,78.7,-11.3,79.5,180,0,-6.1,9,BR,OK,,
39,ROSEBERY,119,QUEENFAR,1357,1,Closed,No,0.6,-5.1,5.1,0,0,0,9,BR,OK,,
40,QUEENSTO,41,NEWTON,1358,1,Closed,No,0,-9.7,9.7,180,0,-9.7,9,BR,OK,,
40,QUEENSTO,119,QUEENFAR,1359,1,Closed,No,0,9.7,9.7,180,0,-9.5,9,BR,OK,,
43,BASTYAN,42,FARRELL,1360,1,Open,No,0,0,0,180,0,0,9,BR,OK,,
42,FARRELL,44,JOHN BUT,1361,1,Open,No,0,0,0,180,0,0,9,BR,OK,,
42,FARRELL,45,TRIBUTE,1362,1,Open,No,0,0,0,180,0,0,9,BR,OK,,
46,REECE,42,FARRELL,1363,1,Open,No,0,0,0,180,0,0,9,BR,OK,,
47,REECE,42,FARRELL,1364,1,Open,No,0,0,0,180,0,0,9,BR,OK,,
121,NBUS,51,FISHER,1365,1,Closed,No,54,-23.6,58.9,180,0.5,-7.2,9,BR,OK,,
52,ROWALLAN,121,NBUS,1366,1,Closed,No,11,-0.7,11,180,0,-8.9,9,BR,OK,,
54,TAMAR VA,53,53,1367,1,Closed,No,200,-1,200,180,5.5,13.3,9,BR,OK,,
53,53,55,BASSLINK,1368,1,Closed,No,0.3,-87.2,87.2,180,0.3,-87.2,9,BR,OK,,
56,COMALCO,53,53,1369,1,Closed,No,-300,0,300,180,14.9,51.1,9,BR,OK,,
53,53,57,GEORGE T,1370,1,Closed,Yes,103.1,-4.5,103.2,180,1.5,-2.3,9,BR,OK,,
57,GEORGE T,59,TEMCO,1371,1,Closed,No,101.5,-2.1,101.6,180,1.5,-2.1,9,BR,OK,,
120,NBUSQUEW,132,132,1372,1,Closed,No,78.7,4.2,78.8,180,0,5.9,9,BR,OK,,
11,SMITHTON,10,PORT LAT,1373,1,Closed,No,-175.8,19.9,176.9,180,6.3,18.6,10,BR,OK,,
10,PORT LAT,20,BURNIE,1374,1,Closed,No,-182.1,1.3,182.1,180,6.3,18.2,10,BR,OK,,
11,SMITHTON,20,BURNIE,1375,1,Closed,No,-201,-19.6,202,100,0,58.8,10,BR,OK,,
33,SLACK,11,SMITHTON,1376,1,Closed,Yes,-376.8,266.2,461.3,1000,0,265.9,10,BR,OK,,
12,EMU BAY,13,ULVERSTO,1377,1,Closed,No,-7.5,-64,64.4,180,0.6,-5.8,10,BR,OK,,
20,BURNIE,12,EMU BAY,1378,1,Closed,No,-6.7,-68.5,68.8,180,0.7,-4.5,10,BR,OK,,
13,ULVERSTO,14,PALOONA,1379,1,Closed,No,-8.1,-58.2,58.7,180,0.4,-7,10,BR,OK,,
14,PALOONA,15,SHEFFIEL,1380,1,Closed,No,2.3,103.3,103.3,180,1.6,-2.1,10,BR,OK,,
15,SHEFFIEL,16,WESLEY V,1381,1,Closed,No,0,-12,12,180,0,-8,10,BR,OK,,
15,SHEFFIEL,17,DEVONPOR,1382,1,Closed,No,0,-12,12,180,0,-8,10,BR,OK,,
15,SHEFFIEL,18,RAILTON,1383,1,Closed,No,0,-8,8,180,0,-8,10,BR,OK,,
19,DEVILS G,15,SHEFFIEL,1384,1,Closed,No,-264.4,29.1,266,180,12,40.2,10,BR,OK,,
20,BURNIE,15,SHEFFIEL,1385,1,Closed,No,-19.7,-79.6,82,180,1.1,-3.3,10,BR,OK,,
15,SHEFFIEL,22,SHEFF_B2,1386,1,Closed,Yes,-296.5,49.9,300.7,1000,0,133,10,BR,OK,,
16,WESLEY V,17,DEVONPOR,1387,1,Closed,No,0,-4,4,180,0,-8.1,10,BR,OK,,
19,DEVILS G,21,DEVILS B,1388,1,Closed,Yes,264.4,-29.1,266,1000,0,112.3,10,BR,OK,,
23,,20,BURNIE,1389,1,Closed,Yes,195.5,41,199.8,1000,0,63.6,10,BR,OK,,
34,Hamsphir,20,BURNIE,1390,1,Closed,No,172.4,-17.2,173.3,180,5.1,13.1,10,BR,OK,,
22,SHEFF_B2,23,,1391,1,Closed,No,202.3,60,211,180,6.7,19,10,BR,OK,,
42,FARRELL,22,SHEFF_B2,1392,1,Closed,No,433.8,-12.9,434,180,26.8,98.1,10,BR,OK,,
48,CETHANA,22,SHEFF_B2,1393,1,Closed,No,85,42.8,95.2,180,1.3,-3.5,10,BR,OK,,
49,WILMOT,22,SHEFF_B2,1394,1,Closed,No,51,50.2,71.6,180,0.8,-5.6,10,BR,OK,,
50,LEMONTHY,22,SHEFF_B2,1395,1,Closed,No,30,55.1,62.8,180,0.6,-6.2,10,BR,OK,,
51,FISHER,22,SHEFF_B2,1396,1,Closed,No,52.8,49.8,72.6,180,0.8,-5.5,10,BR,OK,,
53,53,22,SHEFF_B2,1397,1,Closed,No,-121.1,36.6,126.5,180,2.4,1.3,10,BR,OK,,
132,132,34,Hamsphir,1398,1,Closed,No,172.4,19.7,173.6,180,0,36.9,10,BR,OK,,
132,132,35,Savage r,1399,1,Closed,No,0,0,0,180,0,0,10,BR,OK,,
36,QUE,120,NBUSQUEW,1400,1,Closed,No,0,0,0,180,0,-8.1,10,BR,OK,,
37,37,38,MACKINTO,1401,1,Closed,No,-79,-25.9,83.1,180,1,-4.9,10,BR,OK,,
39,ROSEBERY,37,37,1402,1,Closed,No,-0.6,4.7,4.7,180,0,-8.6,10,BR,OK,,
37,37,42,FARRELL,1403,1,Closed,Yes,-93.5,0.6,93.5,180,1.3,-3.6,10,BR,OK,,
37,37,119,QUEENFAR,1404,1,Closed,No,-0.5,-21.5,21.5,180,0,-8.5,10,BR,OK,,
37,37,120,NBUSQUEW,1405,1,Closed,No,172.4,59.9,182.6,180,0,11.3,10,BR,OK,,
39,ROSEBERY,119,QUEENFAR,1406,1,Closed,No,0.6,-4.7,4.7,0,0,0,10,BR,OK,,
40,QUEENSTO,41,NEWTON,1407,1,Closed,No,0,-8.9,8.9,180,0,-8.9,10,BR,OK,,
40,QUEENSTO,119,QUEENFAR,1408,1,Closed,No,0,8.9,8.9,180,0,-8.7,10,BR,OK,,
43,BASTYAN,42,FARRELL,1409,1,Closed,No,80,-0.5,80,180,0.9,-5.4,10,BR,OK,,
